id,req_id,category,formalized_text,feature_group,original_text,assumptions,constraints,dependencies,detail_analysis,priority,validation_criteria
1101,REQ-1-038,Functional,"The main application user interface must include a persistent icon, located in a consistent global area such as the main navigation bar, that serves as the single entry point for launching the in-app help system.",Scientific and Electronics Calculator v1.0,A persistent icon in the main navigation bar shall serve as the entry point to the in-app help system defined in REQ-FRC-001.,[],[],['REQ-1-025'],FALSE,medium,"['Verify that a help icon (e.g., a question mark) is visible on all main views of the application.', 'Verify that clicking this icon successfully opens the help system.']"
1102,REQ-1-039,Security,The client application's authentication process with AWS Cognito must be implemented using the OAuth 2.0 Authorization Code flow with the Proof Key for Code Exchange (PKCE) extension for enhanced security.,Scientific and Electronics Calculator v1.0,The application shall integrate with AWS Cognito for user authentication using the OAuth 2.0 Authorization Code flow with Proof Key for Code Exchange (PKCE).,[],"[""This flow is mandatory for public clients like SPAs.""]",['REQ-1-029'],FALSE,high,"['Monitor the network requests during the login flow.', 'Verify the flow initiates with a request to the Cognito `/oauth2/authorize` endpoint that includes `response_type=code`, a `code_challenge`, and `code_challenge_method=S256`.', 'Verify that after successful authentication, the client exchanges the received authorization code for tokens by calling the `/oauth2/token` endpoint with a `code_verifier`.']"
1103,REQ-1-040,Security,"Access to all protected backend API endpoints must be controlled by requiring a valid JSON Web Token (JWT) in the `Authorization` header of the HTTP request, using the 'Bearer' scheme. The JWT must be one that was issued by AWS Cognito.",Scientific and Electronics Calculator v1.0,"All authenticated API endpoints shall require a JWT Bearer token in the `Authorization` header, issued by the IdP.",[],[],['REQ-1-039'],FALSE,high,"['Attempt to call a protected API endpoint without an `Authorization` header and verify a 401 Unauthorized response is received.', 'Attempt to call a protected API endpoint with an invalid or expired token and verify a 401 Unauthorized response is received.', 'Call a protected API endpoint with a valid JWT from Cognito and verify a 2xx success response is received.']"
1104,REQ-1-041,NonFunctional,The web application must be optimized for performance such that the Largest Contentful Paint (LCP) metric is under 2.5 seconds when tested on a simulated standard 4G mobile network connection.,Scientific and Electronics Calculator v1.0,"The application's initial load time, measured by Largest Contentful Paint (LCP), shall be under 2.5 seconds on a standard 4G mobile connection.",[],[],[],FALSE,high,"[""Using a performance analysis tool like Google Lighthouse or WebPageTest, measure the LCP of the application's initial load."", ""The test must be configured to simulate a 'Fast 3G' or '4G' mobile network profile."", 'Verify that the reported LCP value is less than 2.5 seconds.']"
1105,REQ-1-042,NonFunctional,"Under normal load conditions, 95% of all API requests for data retrieval (HTTP GET requests) must be processed by the backend and return a response in under 200 milliseconds, as measured from the time the request is received by the API Gateway to the time the response is sent.",Scientific and Electronics Calculator v1.0,All API calls for data retrieval shall have a 95th percentile (P95) response time of less than 200ms.,"[""'Normal load conditions' will be defined and simulated in a load testing plan.""]",[],[],FALSE,high,"[""Conduct a load test on the production environment's API."", 'Monitor the P95 latency for all GET endpoints over the duration of the test.', 'Verify that the P95 latency remains below the 200ms threshold.']"
1106,REQ-1-043,NonFunctional,"The end-to-end processing time for executing a user-defined custom formula, measured from the API request to the formula execution service until the response is returned, must be less than 500 milliseconds at the 95th percentile (P95).",Scientific and Electronics Calculator v1.0,The execution of a user-defined custom formula via the backend service shall have a P95 response time of less than 500ms.,['The complexity of user formulas is expected to be within reasonable bounds for typical calculations.'],[],['REQ-1-018'],FALSE,medium,"['Conduct a load test specifically targeting the custom formula execution endpoint.', 'Monitor the P95 latency for this endpoint.', 'Verify the P95 latency remains below the 500ms threshold.']"
1107,REQ-1-044,Reliability,"The production PostgreSQL database (Amazon RDS) must be configured with automated daily snapshots. These snapshots must be retained for a period of 14 days. Additionally, the Point-In-Time Recovery (PITR) feature must be enabled, allowing for database restoration to any specific second within the backup retention period.",Scientific and Electronics Calculator v1.0,"The primary database shall be configured for automated daily snapshots with a 14-day retention period. Point-in-time recovery shall be enabled for the database, allowing restoration to any second within the backup retention window.",[],[],['REQ-1-017'],FALSE,high,"['Inspect the AWS RDS instance configuration for the production database.', ""Verify that 'Automated backups' is enabled."", ""Verify that the 'Backup retention period' is set to 14 days."", ""Verify that Point-In-Time Recovery is enabled by checking the 'Latest restorable time'.""]"
1108,REQ-1-045,Reliability,"The system must be designed and operated to meet a Recovery Point Objective (RPO) of 15 minutes, meaning no more than 15 minutes of data can be lost in a disaster. The system must also meet a Recovery Time Objective (RTO) of 4 hours, meaning the service must be fully restored within 4 hours of a declared disaster.",Scientific and Electronics Calculator v1.0,The system shall adhere to a Recovery Point Objective (RPO) of 15 minutes... The system shall adhere to a Recovery Time Objective (RTO) of 4 hours...,[],[],"['REQ-1-044', 'REQ-1-046']",FALSE,high,"['Verify that the database configuration (e.g., PITR) supports the 15-minute RPO.', 'Verify that the disaster recovery plan, including infrastructure-as-code scripts and documented procedures, can realistically achieve service restoration within the 4-hour RTO.', 'Conduct a disaster recovery drill to validate the RTO.']"
1109,REQ-1-046,Reliability,"To ensure high availability, all backend services (e.g., ECS tasks) and the primary database (e.g., RDS Multi-AZ deployment) must be deployed in a configuration that spans at least two different AWS Availability Zones within a single region.",Scientific and Electronics Calculator v1.0,All backend services and the database shall be deployed across a minimum of two AWS Availability Zones (AZs) to ensure high availability.,[],[],[],FALSE,high,"['Inspect the ECS service configuration and verify its subnets span at least two AZs.', ""Inspect the RDS instance configuration and verify that 'Multi-AZ deployment' is enabled."", 'Simulate an AZ failure in a test environment and verify that the service remains operational.']"
1110,REQ-1-047,Security,"All data stored at rest within the production PostgreSQL database must be encrypted. This shall be achieved by enabling the native encryption feature of Amazon RDS, configured to use a key managed by the AWS Key Management Service (KMS).",Scientific and Electronics Calculator v1.0,All user data stored in the PostgreSQL database shall be encrypted at rest using AWS Key Management Service (KMS).,[],[],['REQ-1-017'],FALSE,high,"['Inspect the configuration of the production Amazon RDS instance.', ""Verify that the 'Encryption' setting is enabled."", 'Verify that the encryption key specified is a KMS key.']"
1111,REQ-1-048,Security,The CI/CD pipeline must integrate automated security scanning at multiple stages. This must include: 1) Static Application Security Testing (SAST) to analyze source code for vulnerabilities. 2) Software Composition Analysis (SCA) to identify known vulnerabilities in third-party dependencies. 3) Container vulnerability scanning to check the built Docker images for OS and package vulnerabilities.,Scientific and Electronics Calculator v1.0,"The CI/CD pipeline shall include automated security scanning: Static Application Security Testing (SAST), Software Composition Analysis (SCA), and container vulnerability scanning.",[],"[""A build that fails a security scan with critical vulnerabilities must be blocked from deploying.""]",['REQ-1-063'],FALSE,high,"['Review the CI/CD pipeline configuration (e.g., GitHub Actions workflow file).', 'Verify the presence of a SAST scanning step (e.g., CodeQL, Snyk Code).', 'Verify the presence of an SCA scanning step (e.g., `npm audit`, Snyk Open Source).', 'Verify the presence of a container scanning step (e.g., Trivy, Amazon ECR Scan).']"
1112,REQ-1-049,Security,"The web server or CDN serving the application must be configured to send appropriate HTTP security headers in its responses. This must include a restrictive Content Security Policy (CSP), HTTP Strict Transport Security (HSTS) to enforce HTTPS, and X-Frame-Options to prevent clickjacking.",Scientific and Electronics Calculator v1.0,"The web application shall implement security headers, including Content Security Policy (CSP), HTTP Strict Transport Security (HSTS), and X-Frame-Options, to mitigate common web vulnerabilities.",[],[],[],FALSE,high,"[""Using browser developer tools or an online scanner, inspect the HTTP response headers for the application's main page."", 'Verify the presence of a `Content-Security-Policy` header with a reasonably strict policy.', 'Verify the presence of a `Strict-Transport-Security` header.', 'Verify the presence of an `X-Frame-Options` header (e.g., with value `DENY` or `SAMEORIGIN`).']"
1113,REQ-1-050,NonFunctional,"The backend services must be designed, deployed, and maintained to achieve a service level availability of 99.9% or higher, calculated monthly. This calculation excludes scheduled maintenance windows.",Scientific and Electronics Calculator v1.0,"The backend services shall have a target uptime of 99.9%, excluding planned maintenance.",['Planned maintenance will be communicated to users in advance.'],[],['REQ-1-046'],FALSE,high,"['Monitor the availability of the primary API endpoint using an external monitoring service.', 'Review the monthly uptime reports from the monitoring service.', 'Verify that the calculated uptime meets or exceeds 99.9%.']"
1114,REQ-1-051,Technical,"All cloud infrastructure resources required by the application (e.g., ECS services, Lambda functions, RDS databases, API Gateways) shall be defined, provisioned, and managed using Terraform infrastructure as code (IaC).",Scientific and Electronics Calculator v1.0,The entire cloud infrastructure shall be defined as code using Terraform.,[],"[""Manual changes to the production infrastructure via the AWS console are forbidden, except in emergency break-glass scenarios.""]",[],FALSE,high,"['Verify the existence of a Terraform project within the source control repository.', 'Review the Terraform configuration files (`.tf`) to confirm that they define all major infrastructure components.', 'Verify that changes to infrastructure are applied via `terraform apply` commands, ideally within the CI/CD pipeline.']"
1115,REQ-1-052,Technical,"The backend service codebase must have a comprehensive suite of unit tests. The test suite must achieve and maintain a minimum of 85% code coverage for all modules containing business logic (e.g., services, controllers).",Scientific and Electronics Calculator v1.0,The backend codebase shall maintain a minimum of 85% unit test coverage for all business logic.,"['Coverage will be measured against application code, excluding boilerplate and third-party modules.']",[],['REQ-1-017'],FALSE,medium,"[""Integrate a code coverage tool (e.g., Jest's built-in coverage) into the CI pipeline."", 'Configure the CI pipeline to fail the build if the measured code coverage for business logic falls below 85%.', 'Review the generated coverage reports to ensure key logic paths are being tested.']"
1116,REQ-1-053,Technical,"The system's backend shall be designed using a hybrid architecture that combines containerized microservices (on AWS ECS) for persistent, stateful operations and serverless functions (on AWS Lambda) for event-driven, ephemeral tasks like formula execution.",Scientific and Electronics Calculator v1.0,The system shall employ a Serverless Microservices Hybrid architecture.,[],[],"['REQ-1-018', 'REQ-1-054']",FALSE,high,"['Review the system architecture diagram and verify it depicts both ECS and Lambda components.', 'Verify that core services like user and data management are deployed as ECS services.', 'Verify that the secure formula execution is deployed as an AWS Lambda function.']"
1117,REQ-1-054,Technical,The system architecture shall consist of five primary components: 1) A React-based SPA client. 2) An Amazon API Gateway to manage and route API requests. 3) A core 'User & Data Service' running as a container on AWS ECS. 4) A 'Formula Execution Service' running as a secure AWS Lambda function. 5) An Amazon RDS for PostgreSQL managed database.,Scientific and Electronics Calculator v1.0,"The system shall include a React-based Single Page Application (SPA) client, an API Gateway, a containerized User & Data Service on AWS ECS, a secure AWS Lambda for the Formula Execution Service, and a managed PostgreSQL instance (Amazon RDS).",[],[],[],FALSE,high,"['Verify each of the five specified components exists in the deployed infrastructure.', 'Verify the API Gateway is configured to route traffic to the ECS service and the Lambda function.', 'Verify the ECS service and Lambda function connect to the RDS instance.']"
1118,REQ-1-055,Technical,"The frontend application shall be built using a specific technology stack: React 18+, TypeScript, Vite (build tool), Redux Toolkit (state management), Material-UI (component library), and Styled-components (styling). The testing stack shall consist of Jest and React Testing Library for unit/component tests, and Cypress for end-to-end tests.",Scientific and Electronics Calculator v1.0,"The frontend framework shall be React 18+ with TypeScript, using Vite as the build tool, Redux Toolkit for state management, Material-UI for the component library, and Styled-components for styling. Testing shall be performed with Jest, React Testing Library for unit/component tests, and Cypress for end-to-end tests.",[],[],['REQ-1-016'],FALSE,medium,"['Inspect the frontend `package.json` file and verify the presence and correct versions of all specified libraries.', 'Review the source code to confirm the usage patterns of Redux Toolkit, Material-UI, and Styled-components.', 'Verify the existence of test files written using Jest/RTL syntax and Cypress syntax.']"
1119,REQ-1-056,Technical,The backend services shall be built using the Node.js LTS runtime and the NestJS framework. The testing stack shall consist of Jest for unit tests and Supertest for API integration tests. All application logging must be implemented using the Pino library to produce structured JSON logs.,Scientific and Electronics Calculator v1.0,"The backend language and framework shall be Node.js (LTS) with NestJS, exposing a RESTful API. Testing shall be performed with Jest for unit tests and Supertest for API integration tests. Logging shall be implemented using Pino for structured, high-performance JSON logging.",[],[],['REQ-1-017'],FALSE,medium,"['Inspect the backend `package.json` file and verify the presence of NestJS, Jest, Supertest, and Pino.', 'Review the source code to confirm the use of NestJS decorators and modules.', 'Review the logging implementation to ensure Pino is used for structured logging.', 'Verify the existence of both Jest unit tests and Supertest integration tests.']"
1120,REQ-1-057,Technical,"The project's technology and infrastructure stack shall consist of: AWS (cloud provider), Docker (containerization), AWS ECS with Fargate (container orchestration), GitHub Actions (CI/CD), Terraform (IaC), and AWS Secrets Manager (secret management).",Scientific and Electronics Calculator v1.0,"The infrastructure shall use AWS, Docker, AWS ECS with Fargate, GitHub Actions for CI/CD, Terraform for IaC, and AWS Secrets Manager for secret management.",[],[],"['REQ-1-012', 'REQ-1-051', 'REQ-1-063', 'REQ-1-066']",FALSE,high,"['Verify the production environment is running on AWS.', 'Verify backend services are defined in `Dockerfile`s and run as Fargate tasks on ECS.', 'Verify the CI/CD process is defined in a GitHub Actions workflow file.', 'Verify infrastructure is defined in Terraform files.', 'Verify that sensitive credentials are not in source code and are retrieved from AWS Secrets Manager.']"
1121,REQ-1-058,Technical,"The database schema shall include a `users` table with the following columns: `id` (primary key), `auth_provider_id` (string, to link to Cognito user), `email` (string, unique), `created_at` (timestamp), and `updated_at` (timestamp).",Scientific and Electronics Calculator v1.0,"The system shall have a `users` entity with fields: `id`, `auth_provider_id`, `email`, `created_at`, `updated_at`.",[],[],['REQ-1-004'],FALSE,high,"['Inspect the database migration script or schema definition for the `users` table.', 'Verify that all specified columns exist with the appropriate data types.']"
1122,REQ-1-059,Technical,"The database schema shall include a `custom_modes` table with the following columns: `id` (primary key), `user_id` (foreign key to `users.id`), `name` (string), `description` (text), `definition` (JSONB), `created_at` (timestamp), and `updated_at` (timestamp).",Scientific and Electronics Calculator v1.0,"The system shall have a `custom_modes` entity with fields: `id`, `user_id`, `name`, `description`, `definition` (JSONB), `created_at`, `updated_at`.",[],[],"['REQ-1-003', 'REQ-1-058']",FALSE,high,"['Inspect the database migration script or schema definition for the `custom_modes` table.', 'Verify that all specified columns exist with the appropriate data types, including the use of JSONB for the `definition` column.', 'Verify the foreign key relationship to the `users` table is defined.']"
1123,REQ-1-060,Technical,"The database schema shall include a `user_variables` table with the following columns: `id` (primary key), `user_id` (foreign key to `users.id`), `name` (string), `value` (string or numeric), `created_at` (timestamp), and `updated_at` (timestamp). A unique constraint must be enforced on the combination of `user_id` and `name`.",Scientific and Electronics Calculator v1.0,"The system shall have a `user_variables` entity with fields: `id`, `user_id`, `name`, `value`, `created_at`, `updated_at`, and a unique constraint on (`user_id`, `name`).",[],[],"['REQ-1-024', 'REQ-1-058']",FALSE,high,"['Inspect the database migration script for the `user_variables` table.', 'Verify all specified columns and the foreign key exist.', 'Verify the unique constraint on (`user_id`, `name`) is defined.', 'Attempt to insert two variables with the same name for the same user and verify the database rejects the second insert.']"
1124,REQ-1-061,Functional,"The account deletion process must ensure that when a user is deleted, all associated records in the `custom_modes`, `user_variables`, and `calculation_history` tables linked to that user's ID are also permanently deleted from the database.",Scientific and Electronics Calculator v1.0,"Upon confirmed user account deletion, all records associated with the `user_id` in `custom_modes`, `user_variables`, and `calculation_history` tables shall be permanently deleted.",[],"[""Data deletion must be permanent and non-recoverable.""]",['REQ-1-031'],FALSE,high,"['Create a test user and add data to their history, variables, and custom modes.', 'Execute the account deletion process for the test user.', ""Query the database and verify that no records associated with the deleted user's ID remain in any of the specified tables.""]"
1125,REQ-1-062,Technical,All database schema changes must be managed through versioned migration scripts using the migration tool provided by TypeORM. These migration scripts must be committed to the source control repository and executed automatically by the CI/CD pipeline before the new application version is deployed.,Scientific and Electronics Calculator v1.0,"The system shall use the migration tool integrated with TypeORM to manage all schema changes. All schema modifications must be written as versioned migration scripts, stored in source control, and executed automatically as part of the CI/CD deployment process.",[],[],['REQ-1-017'],FALSE,high,"['Verify that the backend project contains a directory for TypeORM migration scripts.', 'Verify that schema changes are captured in new, versioned migration files, not by altering existing ones.', 'Review the CI/CD pipeline configuration to confirm there is a step that runs database migrations before the application deployment step.']"
1126,REQ-1-063,Technical,A continuous integration and continuous deployment (CI/CD) pipeline shall be implemented using GitHub Actions. The pipeline must be automatically triggered upon a `git push` event to any branch in the repository.,Scientific and Electronics Calculator v1.0,"The system shall implement a CI/CD pipeline using GitHub Actions, triggered on push to any branch.",[],[],[],FALSE,high,"['Verify the existence of a `.github/workflows` directory in the source code repository containing workflow definition files.', 'Push a change to a feature branch and verify that a new workflow run is automatically initiated in the GitHub Actions tab.']"
1127,REQ-1-064,Technical,"The GitHub Actions CI/CD pipeline must be structured with the following distinct stages, executed in a logical order: 1) Lint & Test, 2) Security Scan, 3) Build (application and docs), 4) API Spec Generation, 5) Push container image to Amazon ECR, 6) Database Migration, 7) Deploy infrastructure changes via Terraform.",Scientific and Electronics Calculator v1.0,"The pipeline shall include stages for Lint & Test, Security Scan, Build, API Spec Generation, Push to Amazon ECR, Database Migration, and Deploy via Terraform.",[],[],['REQ-1-063'],FALSE,high,"['Review the main deployment workflow file in GitHub Actions.', 'Verify that jobs or steps corresponding to each of the seven specified stages are present.', 'Confirm that the Database Migration stage runs before the Deploy stage.']"
1128,REQ-1-065,Technical,"The Terraform configuration shall utilize workspaces to manage the infrastructure for different environments. Separate workspaces named `dev`, `staging`, and `prod` must be used to maintain isolated state files and configurations for each environment.",Scientific and Electronics Calculator v1.0,"The system shall use Terraform workspaces to maintain separate, isolated state for `dev`, `staging`, and `prod` environments.",[],[],['REQ-1-051'],FALSE,high,"['Verify that the CI/CD deployment scripts for each environment include a command to select the appropriate Terraform workspace (e.g., `terraform workspace select prod`).', 'Inspect the Terraform state backend (e.g., an S3 bucket) and verify that separate state files exist for each environment.']"
1129,REQ-1-066,Security,"No sensitive information, such as database passwords, API keys, or private certificates, shall be stored in the source code repository. All such secrets must be stored securely in AWS Secrets Manager and retrieved by the application services at runtime.",Scientific and Electronics Calculator v1.0,"All sensitive data shall be stored in AWS Secrets Manager and retrieved by the application at runtime, not hardcoded in the repository.",[],[],[],FALSE,high,"['Perform a scan of the source code repository for hardcoded secrets and verify none are found.', ""Verify that the application's IAM role has permissions to read secrets from AWS Secrets Manager."", ""Review the application's startup code to confirm it fetches configuration secrets from AWS Secrets Manager.""]"
1130,REQ-1-067,NonFunctional,"The system must adhere to a strict, structured logging standard for all services. Every log entry must be a JSON object containing at least: a timestamp, log level, service name, a unique Correlation ID, and a message. The Correlation ID shall be generated by the API Gateway for each incoming request and propagated via HTTP headers to all downstream services, which must include it in their logs.",Scientific and Electronics Calculator v1.0,"A formal logging standard shall be enforced. Every log entry must include a timestamp, log level, service name, a unique Correlation ID, and a detailed message. The Correlation ID must be generated at the API Gateway for each request and propagated to all downstream services...",[],[],['REQ-1-056'],FALSE,high,"['Make an API request and inspect the logs in CloudWatch.', 'Verify that all log entries related to that request are in JSON format and contain the required fields.', 'Verify that all log entries for that single request share the same Correlation ID.', 'Verify the Correlation ID was present in the HTTP headers between services.']"
1131,REQ-1-068,NonFunctional,"A set of critical monitoring alarms shall be configured in Amazon CloudWatch. These alarms must automatically trigger notifications (e.g., via SNS to email or a chat application) to the development team when predefined thresholds for errors, latency, or resource utilization are breached.",Scientific and Electronics Calculator v1.0,CloudWatch Alarms shall be configured to automatically notify the development team for critical events.,[],[],[],FALSE,high,"['Verify the existence of a CloudWatch alarm for API Gateway 5xx errors (>1% over 5 min).', 'Verify the existence of a CloudWatch alarm for P99 API latency (>1 sec).', 'Verify the existence of CloudWatch alarms for ECS service CPU/Memory utilization (>80%).', 'Verify the existence of CloudWatch alarms for Lambda function errors and timeouts.']"
1132,REQ-1-069,Technical,"The backend API shall be the authoritative enforcer of all business rules and data validation logic. It must independently validate all incoming data to ensure integrity, without trusting client-side validation.",Scientific and Electronics Calculator v1.0,"All business rules specified in this section must be enforced within the backend API to ensure data integrity, regardless of the client-side implementation.",[],[],['REQ-1-036'],FALSE,high,"[""Using an API client (e.g., Postman), send a request that violates a business rule (e.g., a negative resistance for Ohm's Law)."", 'Verify that the API rejects the request with an appropriate 4xx status code and a descriptive error message.', 'Repeat this test for all key business rules defined in REQ-BIZ-001.']"
1133,REQ-1-070,Functional,The backend validation for the 555 Timer Astable mode calculation must enforce that the input value for 'Duty Cycle' is a number strictly greater than 50 and strictly less than 100 (representing percentage).,Scientific and Electronics Calculator v1.0,The system shall enforce that the requested duty cycle in the 555 Timer Astable mode is greater than 50% and less than 100%.,[],[],"['REQ-1-033', 'REQ-1-069']",FALSE,medium,"['Attempt a 555 Astable calculation via the API with a duty cycle of 49%. Verify the request is rejected.', 'Attempt a 555 Astable calculation via the API with a duty cycle of 100%. Verify the request is rejected.', 'Attempt a 555 Astable calculation via the API with a duty cycle of 50.1%. Verify the request is accepted.']"
1134,REQ-1-071,Security,"The AWS Cognito User Pool for this application must be configured with a password policy that requires passwords to have a minimum length of 12 characters and contain at least one of each of the following: an uppercase letter, a lowercase letter, a number, and a special character.",Scientific and Electronics Calculator v1.0,"The AWS Cognito Identity Provider (IdP) shall be configured to enforce that user passwords have a minimum length of 12 characters and include at least one uppercase letter, one lowercase letter, one number, and one special character.",[],[],['REQ-1-029'],FALSE,high,"['Inspect the password policy settings within the AWS Cognito User Pool configuration.', 'Verify the minimum length is set to 12.', 'Verify that the requirements for uppercase, lowercase, number, and special character are all enabled.', 'During user registration, attempt to create a password that violates this policy and verify Cognito rejects it.']"
1135,REQ-1-072,Technical,"For all application updates following the initial launch, a Blue/Green deployment strategy must be used. This involves deploying the new version ('Green') alongside the existing version ('Blue'), allowing for testing before redirecting live traffic, which minimizes downtime and enables near-instantaneous rollback by redirecting traffic back to 'Blue'.",Scientific and Electronics Calculator v1.0,"All subsequent updates and feature releases shall use a ""Blue/Green"" deployment strategy to minimize downtime and provide an immediate rollback capability.",[],[],['REQ-1-063'],FALSE,high,"['Verify the CI/CD pipeline and infrastructure (e.g., using weighted routing in Route 53 or ECS deployment controllers) support a Blue/Green deployment pattern.', 'Perform a test deployment and verify that the new version is deployed without affecting the live version until traffic is explicitly switched.', 'Perform a rollback test by switching traffic back to the previous version.']"
1136,REQ-1-073,Functional,"For new users logging in for the first time, the system shall display a one-time, dismissible guided tour. This tour must highlight key UI elements, including the main calculator display, the control for switching between modes, and the icon for accessing the help system.",Scientific and Electronics Calculator v1.0,"The system shall implement a one-time, dismissible guided tour for first-time users, highlighting the main UI components, mode switching, and the location of the help system.",[],[],['REQ-1-004'],FALSE,low,"['Register a new user account and log in for the first time. Verify the guided tour starts automatically.', 'Complete the tour and verify it highlights the correct UI elements.', 'Dismiss the tour. Log out and log back in. Verify the tour does not appear again.']"
1137,REQ-1-074,Legal,"The system's design, data handling procedures, and user-facing features must comply with the requirements of the General Data Protection Regulation (GDPR) and the California Consumer Privacy Act (CCPA). This includes providing mechanisms for user data access and deletion, and obtaining user consent where required.",Scientific and Electronics Calculator v1.0,The system shall be compliant with the General Data Protection Regulation (GDPR) and the California Consumer Privacy Act (CCPA).,['Legal counsel will provide the specific text for policies and consent forms.'],[],"['REQ-1-031', 'REQ-1-075']",FALSE,high,"['Verify a mechanism exists for users to request access to their personal data.', ""Verify the account deletion feature (REQ-1-031) fulfills the 'right to be forgotten'."", 'Verify that user consent is obtained for the Terms of Service and Privacy Policy during registration.']"
1138,REQ-1-075,Legal,The user registration form must include a mandatory checkbox or similar control requiring users to explicitly acknowledge and accept the application's Terms of Service and Privacy Policy before their account can be created.,Scientific and Electronics Calculator v1.0,Users shall be required to explicitly accept the Terms of Service and Privacy Policy during the account registration process.,[],[],['REQ-1-004'],FALSE,high,"['Navigate to the registration page and verify the presence of a checkbox for accepting the ToS and Privacy Policy.', 'Verify that links to the full text of both documents are provided.', 'Attempt to submit the registration form without checking the box and verify that registration fails with an appropriate error message.']"